Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22381,65, Private,90377, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,6767,0,60, United-States
22382,42, Self-emp-inc,443508, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States
22383,30, Self-emp-not-inc,257295, Some-college,10, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,2258,40, South
22384,22, Local-gov,123727, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,21, United-States
22385,17, Private,317702, 10th,6, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States
22386,47, Private,162741, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, Black, Female,15024,0,40, United-States
22387,21, Private,177526, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States
22388,29, Federal-gov,440647, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States
22389,63, Private,117681, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States
22390,36, Private,113481, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
22391,21, Self-emp-inc,265116, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States
22392,53, Self-emp-not-inc,30008, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States
22393,30, Private,340917, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States
22394,39, Self-emp-not-inc,148443, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States
22395,18, Local-gov,155905, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States
22396,19, Private,175081, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,60, United-States
22397,36, Local-gov,150309, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States
22398,46, Self-emp-not-inc,31267, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States
22399,40, Self-emp-inc,157240, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,30, Iran
22400,21, ?,301853, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States
22401,43, State-gov,165309, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
22402,58, Private,145574, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
22403,27, Federal-gov,196386, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,4064,0,40, El-Salvador
22404,55, Self-emp-inc,209569, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States
22405,30, Private,323069, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States
22406,49, Private,84013, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States
22407,52, Private,23780, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States
22408,27, Private,188519, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States
22409,40, State-gov,59460, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States
22410,34, Private,121966, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States
22411,76, ?,191024, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States
22412,30, Private,229504, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States
22413,24, State-gov,90046, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Canada
22414,42, Self-emp-not-inc,69333, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States
22415,33, State-gov,913447, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States
22416,28, Private,187397, HS-grad,9, Never-married, Other-service, Other-relative, Other, Male,0,0,48, Mexico
22417,24, Private,99386, Bachelors,13, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,40, United-States
22418,21, Private,260254, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
22419,38, Private,167725, Bachelors,13, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,0,0,84, India
22420,41, Private,171615, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States
22421,22, Private,113936, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States
22422,38, Private,123833, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,1408,40, United-States
22423,52, Local-gov,153312, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
22424,47, Private,117849, Assoc-acdm,12, Divorced, Sales, Own-child, White, Male,0,0,44, United-States
22425,18, Private,165532, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States
22426,21, Private,159567, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States
22427,37, Private,185567, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States
22428,36, Private,238415, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States
22429,24, Private,153583, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
22430,18, Self-emp-not-inc,213024, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, United-States
22431,27, Private,247711, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
22432,26, Self-emp-not-inc,201138, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States
22433,33, Self-emp-not-inc,270889, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States
22434,44, Private,98779, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386,0,60, United-States
22435,32, Private,163530, HS-grad,9, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States
22436,52, Private,87205, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States
22437,25, Private,163620, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,84, United-States
22438,28, Private,263614, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
22439,56, Self-emp-inc,211804, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States
22440,50, Private,43764, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States
22441,46, Private,318259, Assoc-voc,11, Divorced, Tech-support, Other-relative, White, Female,0,0,36, United-States
22442,20, Private,122346, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States
22443,29, Private,174645, 11th,7, Divorced, Craft-repair, Unmarried, White, Female,0,0,52, United-States
22444,25, Private,177499, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,1590,35, United-States
22445,34, Private,137814, Some-college,10, Separated, Sales, Not-in-family, White, Male,0,0,45, United-States
22446,27, Private,377680, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States
22447,24, Private,155818, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
22448,21, Private,254904, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States
22449,33, Private,209101, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States
22450,20, ?,289116, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,5, United-States
22451,54, Self-emp-inc,138852, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States
22452,39, Local-gov,316582, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States
22453,26, Local-gov,177482, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States
22454,41, Private,219591, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States
22455,40, Self-emp-not-inc,98985, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States
22456,53, Private,104413, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States
22457,36, Private,89508, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States
22458,34, Private,208785, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States
22459,49, Self-emp-inc,94606, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States
22460,35, Private,30565, HS-grad,9, Married-AF-spouse, Other-service, Wife, White, Female,0,0,40, United-States
22461,54, Private,147863, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5013,0,40, Vietnam
22462,38, Private,156728, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,56, United-States
22463,46, Private,213408, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, Cuba
22464,45, Federal-gov,380127, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
22465,24, Private,65743, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States
22466,32, Self-emp-inc,275094, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, Mexico
22467,62, Private,664366, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States
22468,31, State-gov,29152, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States
22469,43, Private,166740, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States
22470,62, Private,266624, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,6418,0,40, United-States
22471,40, Federal-gov,56795, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,14084,0,55, United-States
22472,39, Private,286789, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
22473,23, Private,377121, Some-college,10, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States
22474,32, Private,77634, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States
22475,25, ?,41107, Bachelors,13, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,40, Canada
22476,32, Self-emp-inc,46807, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States
22477,41, Private,90021, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, ?
22478,37, Private,105813, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States
22479,42, Private,227397, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
22480,39, Private,28572, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States
22481,51, Private,259323, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
22482,23, Local-gov,324637, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States
22483,19, Private,291429, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States
22484,57, Private,301514, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
22485,22, ?,24008, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,72, United-States
22486,56, Private,183884, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
22487,35, Private,212465, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
22488,30, Private,194827, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States
22489,29, Federal-gov,309778, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
22490,37, Self-emp-inc,188774, 11th,7, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,60, ?
22491,35, Federal-gov,23892, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States
22492,66, ?,260111, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States
22493,35, Private,182898, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,8614,0,40, United-States
22494,23, Local-gov,197918, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States
22495,32, Private,71540, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
22496,73, Self-emp-not-inc,29306, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
22497,37, State-gov,108293, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,38, United-States
22498,48, State-gov,327886, Doctorate,16, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, United-States
22499,42, Private,121718, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany
22500,19, Self-emp-not-inc,342384, 11th,7, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,2129,55, United-States
22501,29, Private,194200, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States
22502,24, Private,174461, Assoc-acdm,12, Divorced, Other-service, Not-in-family, White, Female,0,0,22, United-States
22503,30, Private,196342, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ireland
22504,24, Private,440138, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,45, England
22505,42, Private,257328, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States
22506,51, Private,157043, 11th,7, Widowed, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States
22507,45, Private,387074, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
22508,27, Private,284196, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States
22509,56, Private,204816, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States
22510,60, Self-emp-inc,210827, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States
22511,25, Private,60358, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States
22512,56, Private,279340, 11th,7, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States
22513,68, Self-emp-not-inc,133736, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,20051,0,40, United-States
22514,45, Self-emp-not-inc,271828, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States
22515,41, Private,166813, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States
